"name","first_release","versions","archived","index"
"spcosa","2009-03-13 11:04:00",19,TRUE,1780
"aspect","2009-03-14 11:08:00",7,TRUE,1781
"TeachingSampling","2009-03-14 19:47:00",14,TRUE,1782
"SpectralGEM","2009-03-15 09:39:00",4,TRUE,1783
"phmm","2009-03-16 18:37:00",11,TRUE,1784
"metacor","2009-03-18 08:21:00",4,TRUE,1785
"Animal","2009-03-18 12:48:00",4,TRUE,1786
"mixRasch","2009-03-19 07:02:00",3,TRUE,1787
"automap","2009-03-19 12:52:00",11,TRUE,1788
"rbenchmark","2009-03-20 07:48:00",5,TRUE,1789
"vrmlgen","2009-03-21 08:16:00",13,TRUE,1790
"HadoopStreaming","2009-03-23 11:09:00",2,TRUE,1791
"LambertW","2009-03-23 18:07:00",16,TRUE,1792
"dyad","2009-03-24 07:58:00",1,TRUE,1793
"lcda","2009-03-25 17:49:00",3,TRUE,1794
"BMN","2009-03-26 08:29:00",3,TRUE,1795
"WriteXLS","2009-03-26 08:42:00",29,TRUE,1796
"isotone","2009-03-26 09:46:00",7,TRUE,1797
"fast","2009-03-27 08:10:00",5,TRUE,1798
"mvgraph","2009-03-27 08:10:00",3,TRUE,1799
"tiger","2009-03-27 08:11:00",6,TRUE,1800
"arulesNBMiner","2009-03-27 10:44:00",6,TRUE,1801
"bethel","2009-03-27 10:52:00",2,TRUE,1802
"primer","2009-03-27 16:40:00",4,TRUE,1803
"ModelMap","2009-03-28 10:20:00",14,TRUE,1804
"alphahull","2009-03-28 11:58:00",8,TRUE,1805
"polydect","2009-03-28 11:58:00",1,TRUE,1806
"tmvtnorm","2009-03-29 18:09:00",18,TRUE,1807
"qtlbook","2009-03-30 06:47:00",9,TRUE,1808
"AquaEnv","2009-03-31 18:26:00",9,TRUE,1809
"sabreR","2009-04-01 11:45:00",3,TRUE,1810
"canvas","2009-04-03 09:41:00",2,TRUE,1811
"orthogonalsplinebasis","2009-04-03 09:43:00",5,TRUE,1812
"ascii","2009-04-04 20:40:00",27,TRUE,1813
"HaploSim","2009-04-14 17:26:00",5,TRUE,1814
"mc2d","2009-04-14 17:32:00",14,TRUE,1815
"EngrExpt","2009-04-15 07:32:00",3,TRUE,1816
"hash","2009-04-15 07:34:00",18,TRUE,1817
"influence.ME","2009-04-15 07:34:00",16,TRUE,1818
"OrdMonReg","2009-04-15 08:16:00",4,TRUE,1819
"lcd","2009-04-15 08:17:00",3,TRUE,1820
"plspm","2009-04-15 08:29:00",22,TRUE,1821
"futile","2009-04-15 08:53:00",4,TRUE,1822
"tawny","2009-04-15 08:53:00",8,TRUE,1823
"uniCox","2009-04-15 18:13:00",1,TRUE,1824
"markerSearchPower","2009-04-15 20:41:00",1,TRUE,1825
"FD","2009-04-16 08:42:00",7,TRUE,1826
"OrdFacReg","2009-04-16 09:17:00",7,TRUE,1827
"FBN","2009-04-16 10:19:00",5,TRUE,1828
"EMJumpDiffusion","2009-04-16 10:29:00",3,TRUE,1829
"RMTstat","2009-04-17 07:29:00",3,TRUE,1830
"diseasemapping","2009-04-17 19:06:00",21,TRUE,1831
"powerSurvEpi","2009-04-17 19:07:00",4,TRUE,1832
"gputools","2009-04-19 18:07:00",13,TRUE,1833
"mapReduce","2009-04-19 18:07:00",7,TRUE,1834
"localdepth","2009-04-19 18:11:00",2,TRUE,1835
"xterm256","2009-04-20 07:32:00",2,TRUE,1836
"BAMD","2009-04-21 06:57:00",6,TRUE,1837
"RDS","2009-04-22 16:01:00",16,TRUE,1838
"VarianceGamma","2009-04-22 16:01:00",5,TRUE,1839
"MixSim","2009-04-22 17:04:00",15,TRUE,1840
"Multiclasstesting","2009-04-23 07:09:00",3,TRUE,1841
"CHNOSZ","2009-04-23 07:11:00",29,TRUE,1842
"binarySimCLF","2009-04-23 18:41:00",1,TRUE,1843
"plan","2009-04-26 15:28:00",4,TRUE,1844
"ez","2009-04-26 18:47:00",21,TRUE,1845
"emplik2","2009-04-28 07:56:00",4,TRUE,1846
"medAdherence","2009-04-28 07:56:00",3,TRUE,1847
"mcsm","2009-04-28 10:10:00",1,FALSE,1848
"RSiteSearch","2009-04-29 10:56:00",6,TRUE,1849
"parcor","2009-04-29 10:56:00",8,TRUE,1850
"SMIR","2009-05-04 10:17:00",2,TRUE,1851
"elec","2009-05-04 10:18:00",3,TRUE,1852
"SEMModComp","2009-05-05 07:28:00",1,FALSE,1853
"ClinicalRobustPriors","2009-05-05 18:43:00",2,TRUE,1854
"DSpat","2009-05-06 12:00:00",4,TRUE,1855
"FSelector","2009-05-06 17:14:00",7,TRUE,1856
"mixAK","2009-05-07 09:21:00",30,TRUE,1857
"RgoogleMaps","2009-05-07 11:03:00",37,TRUE,1858
"diffusionMap","2009-05-08 11:04:00",6,TRUE,1859
"MASS","2009-05-08 11:25:00",55,TRUE,1860
"class","2009-05-08 11:25:00",18,TRUE,1861
"nnet","2009-05-08 11:25:00",13,TRUE,1862
"spatial","2009-05-08 11:25:00",13,TRUE,1863
"optBiomarker","2009-05-10 18:55:00",6,TRUE,1864
"NeatMap","2009-05-13 07:05:00",10,TRUE,1865
"FRB","2009-05-13 19:16:00",4,TRUE,1866
"pegas","2009-05-13 19:17:00",26,TRUE,1867
"tractor.base","2009-05-14 06:59:00",27,TRUE,1868
"dynGraph","2009-05-17 16:22:00",2,TRUE,1869
"integrOmics","2009-05-17 16:22:00",6,TRUE,1870
"binomSamSize","2009-05-18 10:17:00",5,TRUE,1871
"odfWeave.survey","2009-05-18 17:31:00",1,TRUE,1872
"HTMLUtils","2009-05-20 06:55:00",8,TRUE,1873
"pedigreemm","2009-05-24 08:36:00",6,TRUE,1874
"DoE.base","2009-05-25 19:08:00",66,TRUE,1875
"IsoGene","2009-05-26 17:56:00",12,TRUE,1876
"Haplin","2009-05-27 08:59:00",19,TRUE,1877
"packS4","2009-05-27 08:59:00",5,TRUE,1878
"estout","2009-05-28 07:13:00",10,TRUE,1879
"simctest","2009-05-28 17:59:00",11,TRUE,1880
"rainbow","2009-05-29 07:01:00",32,TRUE,1881
"sugaR","2009-06-02 15:43:00",2,TRUE,1882
"CDFt","2009-06-02 17:15:00",2,TRUE,1883
"TripleR","2009-06-02 17:28:00",25,TRUE,1884
"cmm","2009-06-03 17:31:00",7,TRUE,1885
"countrycode","2009-06-03 17:31:00",24,TRUE,1886
"freqMAP","2009-06-03 17:31:00",2,TRUE,1887
"tnet","2009-06-03 17:31:00",25,TRUE,1888
"isa2","2009-06-05 07:19:00",11,TRUE,1889
"metafor","2009-06-05 07:20:00",26,TRUE,1890
"GeneReg","2009-06-07 13:08:00",4,TRUE,1891
"descr","2009-06-08 06:55:00",21,TRUE,1892
"fractalrock","2009-06-08 06:55:00",5,TRUE,1893
"spatcounts","2009-06-08 16:25:00",2,TRUE,1894
"CalciOMatic","2009-06-08 16:48:00",2,TRUE,1895
"HybridMC","2009-06-08 16:50:00",1,FALSE,1896
"mrt","2009-06-08 19:50:00",4,TRUE,1897
"R.filesets","2009-06-09 10:02:00",38,TRUE,1898
"longitudinalData","2009-06-10 08:05:00",14,TRUE,1899
"EnQuireR","2009-06-14 18:50:00",2,TRUE,1900
"aroma.apd","2009-06-14 19:07:00",10,TRUE,1901
"kmi","2009-06-14 19:08:00",10,TRUE,1902
"matrixStats","2009-06-14 19:08:00",45,TRUE,1903
"mediation","2009-06-14 19:11:00",27,TRUE,1904
"pamm","2009-06-14 19:12:00",6,TRUE,1905
"robustX","2009-06-14 19:13:00",8,TRUE,1906
"aroma.core","2009-06-16 06:40:00",39,TRUE,1907
"cmrutils","2009-06-16 06:40:00",5,TRUE,1908
"mar1s","2009-06-16 06:40:00",3,TRUE,1909
"SigWinR","2009-06-16 13:09:00",3,TRUE,1910
"gPdtest","2009-06-17 08:00:00",2,TRUE,1911
"cmprskContin","2009-06-18 07:28:00",7,TRUE,1912
"digeR","2009-06-20 09:52:00",4,TRUE,1913
"glmulti","2009-06-20 09:52:00",16,TRUE,1914
"plus","2009-06-20 09:53:00",3,TRUE,1915
"RImageJ","2009-06-22 07:28:00",3,TRUE,1916
"endogMNP","2009-06-22 07:28:00",3,TRUE,1917
"dirmult","2009-06-22 08:34:00",4,TRUE,1918
"aCGH.Spline","2009-06-24 11:26:00",3,TRUE,1919
"Daim","2009-06-24 14:04:00",2,TRUE,1920
"bootRes","2009-06-24 14:04:00",9,TRUE,1921
"HWEBayes","2009-06-25 07:25:00",5,TRUE,1922
"infotheo","2009-06-25 15:10:00",6,TRUE,1923
"multmod","2009-06-25 15:10:00",8,TRUE,1924
"slam","2009-06-26 13:37:00",43,TRUE,1925
"RSiena","2009-06-27 08:16:00",18,TRUE,1926
"doMC","2009-06-27 08:16:00",16,TRUE,1927
"foreach","2009-06-27 08:16:00",15,TRUE,1928
"iterators","2009-06-27 08:16:00",13,TRUE,1929
"ElectroGraph","2009-06-28 16:48:00",8,TRUE,1930
"svDialogs","2009-06-28 16:49:00",10,TRUE,1931
"svSweave","2009-06-28 16:49:00",5,TRUE,1932
"svUnit","2009-06-28 16:50:00",9,TRUE,1933
"svWidgets","2009-06-28 16:59:00",6,TRUE,1934
"tolerance","2009-06-29 06:41:00",17,TRUE,1935
"rankhazard","2009-06-29 09:40:00",5,TRUE,1936
"aroma.affymetrix","2009-06-29 18:32:00",31,TRUE,1937
"gsDesign","2009-07-01 12:03:00",17,TRUE,1938
"bvpSolve","2009-07-01 14:47:00",11,TRUE,1939
"dlnm","2009-07-01 17:19:00",45,TRUE,1940
"speff2trial","2009-07-02 06:52:00",5,TRUE,1941
"HSAUR2","2009-07-16 15:27:00",26,TRUE,1942
"ADGofTest","2009-07-18 15:21:00",2,TRUE,1943
"FEST","2009-07-18 15:22:00",5,TRUE,1944
"REEMtree","2009-07-18 15:22:00",7,TRUE,1945
"approximator","2009-07-18 15:35:00",5,TRUE,1946
"colbycol","2009-07-18 15:40:00",6,TRUE,1947
"emulator","2009-07-18 15:41:00",13,TRUE,1948
"hbmem","2009-07-18 16:11:00",4,TRUE,1949
"modTempEff","2009-07-18 16:12:00",7,TRUE,1950
"muRL","2009-07-18 16:13:00",12,TRUE,1951
"p3state.msm","2009-07-18 16:13:00",4,TRUE,1952
"packdep","2009-07-18 16:13:00",3,TRUE,1953
"yhat","2009-07-18 16:16:00",9,TRUE,1954
"ripa","2009-07-18 16:43:00",3,TRUE,1955
"anchors","2009-07-19 17:05:00",4,TRUE,1956
"SEL","2009-07-19 20:10:00",2,TRUE,1957
"gamlss.data","2009-07-21 12:22:00",19,TRUE,1958
"ReacTran","2009-07-21 12:27:00",8,TRUE,1959
"mstate","2009-07-21 12:28:00",12,TRUE,1960
"pgs","2009-07-21 12:28:00",3,TRUE,1961
"sendmailR","2009-07-21 12:29:00",5,TRUE,1962
"SHARE","2009-07-22 04:54:00",4,TRUE,1963
"exact2x2","2009-07-22 12:45:00",17,TRUE,1964
"safeBinaryRegression","2009-07-22 12:45:00",2,TRUE,1965
"calibrator","2009-07-23 05:39:00",7,TRUE,1966
"DiversitySampler","2009-07-24 06:04:00",3,TRUE,1967
"MMIX","2009-07-24 06:04:00",3,TRUE,1968
"twitteR","2009-07-24 06:06:00",29,TRUE,1969
"lordif","2009-07-26 18:33:00",14,TRUE,1970
"treethresh","2009-07-26 18:33:00",8,TRUE,1971
"parser","2009-07-27 19:54:00",13,TRUE,1972
"perm","2009-07-30 12:52:00",3,TRUE,1973
"Rassoc","2009-07-30 13:10:00",4,TRUE,1974
"cimis","2009-07-30 14:10:00",5,TRUE,1975
"ringscale","2009-07-30 19:30:00",2,TRUE,1976
"sculpt3d","2009-07-31 06:13:00",4,TRUE,1977
"latdiag","2009-08-02 18:01:00",6,TRUE,1978
"YieldCurve","2009-08-04 14:22:00",6,TRUE,1979
"bclust","2009-08-04 14:22:00",6,TRUE,1980
"interval","2009-08-04 14:22:00",10,TRUE,1981
"DRI","2009-08-05 05:17:00",2,TRUE,1982
"rioja","2009-08-08 09:07:00",22,TRUE,1983
"crantastic","2009-08-08 16:58:00",1,FALSE,1984
"vegetarian","2009-08-09 18:21:00",3,TRUE,1985
"OjaNP","2009-08-10 06:34:00",12,TRUE,1986
"svTools","2009-08-10 13:05:00",9,TRUE,1987
"cshapes","2009-08-13 08:58:00",18,TRUE,1988
"dcemri","2009-08-13 08:58:00",3,TRUE,1989
"simFrame","2009-08-13 08:59:00",21,TRUE,1990
"skmeans","2009-08-13 10:38:00",22,TRUE,1991
"RBerkeley","2009-08-13 14:48:00",4,TRUE,1992
"sdef","2009-08-14 20:03:00",8,TRUE,1993
"Rmpfr","2009-08-14 20:24:00",26,TRUE,1994
"SIS","2009-08-14 20:24:00",19,TRUE,1995
"KFAS","2009-08-19 08:14:00",50,TRUE,1996
"munsell","2009-08-19 08:15:00",7,TRUE,1997
"ttrTests","2009-08-19 17:13:00",8,TRUE,1998
"atm","2009-08-20 13:48:00",1,TRUE,1999
"oosp","2009-08-20 13:48:00",6,TRUE,2000
"rrv","2009-08-20 13:48:00",8,TRUE,2001
"gnumeric","2009-08-20 15:04:00",12,TRUE,2002
"stringkernels","2009-08-21 05:14:00",4,TRUE,2003
"doSNOW","2009-08-21 05:15:00",12,TRUE,2004
"dummies","2009-08-21 05:15:00",4,TRUE,2005
"DoE.wrapper","2009-08-21 16:02:00",21,TRUE,2006
"RcmdrPlugin.qual","2009-08-21 21:20:00",13,TRUE,2007
"gausspred","2009-08-25 13:35:00",1,TRUE,2008
"tau","2009-08-26 14:57:00",20,TRUE,2009
"bestglm","2009-08-27 07:37:00",13,TRUE,2010
"PCIT","2009-08-28 20:18:00",7,TRUE,2011
"RLastFM","2009-08-28 20:18:00",2,TRUE,2012
"amer","2009-08-31 17:39:00",6,TRUE,2013
"GGMselect","2009-09-03 08:41:00",11,TRUE,2014
"lemma","2009-09-03 09:25:00",5,TRUE,2015
"AICcmodavg","2009-09-03 13:49:00",48,TRUE,2016
"frbf","2009-09-03 19:32:00",3,TRUE,2017
"GWAF","2009-09-06 17:44:00",6,TRUE,2018
"condGEE","2009-09-06 17:44:00",5,TRUE,2019
"Mcomp","2009-09-07 09:37:00",9,TRUE,2020
"caroline","2009-09-07 09:37:00",27,TRUE,2021
"expsmooth","2009-09-07 09:37:00",4,TRUE,2022
"forecast","2009-09-07 09:38:00",83,TRUE,2023
"marelacTeaching","2009-09-07 17:10:00",2,TRUE,2024
"farmR","2009-09-07 17:57:00",2,TRUE,2025
"sos","2009-09-07 17:57:00",17,TRUE,2026
"ant","2009-09-07 18:53:00",4,TRUE,2027
"gamm4","2009-09-07 22:27:00",17,TRUE,2028
"rms","2009-09-07 22:28:00",38,TRUE,2029
"CircNNTSR","2009-09-09 07:25:00",7,TRUE,2030
"MLCM","2009-09-09 07:25:00",14,TRUE,2031
"RPMM","2009-09-09 20:12:00",6,TRUE,2032
"maticce","2009-09-10 09:52:00",2,TRUE,2033
"Geneclust","2009-09-10 18:33:00",2,TRUE,2034
"tm.plugin.mail","2009-09-10 19:52:00",10,TRUE,2035
"tikzDevice","2009-09-12 12:18:00",21,TRUE,2036
"ftsa","2009-09-12 13:11:00",50,TRUE,2037
"COP","2009-09-18 20:14:00",2,TRUE,2038
"FME","2009-09-18 20:15:00",8,TRUE,2039
"LLdecomp","2009-09-18 20:17:00",1,TRUE,2040
"ORIClust","2009-09-18 20:18:00",2,TRUE,2041
"iGenomicViewer","2009-09-18 20:25:00",4,TRUE,2042
"nparLD","2009-09-18 20:25:00",6,TRUE,2043
"pendensity","2009-09-18 20:31:00",11,TRUE,2044
"nbpMatching","2009-09-18 20:47:00",8,TRUE,2045
"PearsonDS","2009-09-19 06:12:00",11,TRUE,2046
"RInside","2009-09-20 19:35:00",19,TRUE,2047
"CORElearn","2009-09-20 20:07:00",31,TRUE,2048
"bdsmatrix","2009-09-20 20:07:00",8,TRUE,2049
"coxme","2009-09-20 20:07:00",13,TRUE,2050
"CircSpatial","2009-09-21 06:50:00",2,TRUE,2051
"DTDA","2009-09-21 06:51:00",8,TRUE,2052
"gRapHD","2009-09-21 07:27:00",15,TRUE,2053
"rWMBAT","2009-09-21 18:43:00",2,TRUE,2054
"MCMChybridGP","2009-09-22 08:22:00",6,TRUE,2055
"bdoc","2009-09-22 08:22:00",3,TRUE,2056
"pooh","2009-09-22 08:22:00",5,TRUE,2057
"potts","2009-09-22 08:22:00",11,TRUE,2058
"desire","2009-09-22 14:52:00",3,TRUE,2059
"nnclust","2009-09-22 20:24:00",2,TRUE,2060
"difR","2009-09-23 20:11:00",20,TRUE,2061
"IQCC","2009-09-24 10:42:00",4,TRUE,2062
"RcmdrPlugin.DoE","2009-09-24 20:13:00",36,TRUE,2063
"cond","2009-09-24 20:13:00",6,TRUE,2064
"csampling","2009-09-24 20:13:00",5,TRUE,2065
"marg","2009-09-24 20:13:00",5,TRUE,2066
"nlreg","2009-09-24 20:13:00",6,TRUE,2067
"ttutils","2009-09-28 07:51:00",2,TRUE,2068
"flsa","2009-09-28 10:35:00",5,TRUE,2069
"HMR","2009-09-28 10:38:00",11,TRUE,2070
"EQL","2009-09-28 13:36:00",2,TRUE,2071
"QCA3","2009-09-28 13:36:00",8,TRUE,2072
"intamap","2009-09-28 13:36:00",22,TRUE,2073
"lda","2009-09-29 18:49:00",9,TRUE,2074
"psgp","2009-09-29 18:49:00",15,TRUE,2075
"inlinedocs","2009-09-30 18:56:00",10,TRUE,2076
"RelativeRisk","2009-09-30 19:06:00",2,TRUE,2077
"RC","2009-10-02 13:33:00",2,TRUE,2078
"glmperm","2009-10-02 13:33:00",5,TRUE,2079
"intamapInteractive","2009-10-02 13:33:00",12,TRUE,2080
"phull","2009-10-03 11:12:00",2,TRUE,2081
"caGUI","2009-10-04 15:43:00",4,TRUE,2082
"WMCapacity","2009-10-05 15:01:00",13,TRUE,2083
"VIF","2009-10-06 06:56:00",3,TRUE,2084
"gamesNws","2009-10-06 10:41:00",1,TRUE,2085
"atmi","2009-10-07 07:48:00",1,TRUE,2086
"fds","2009-10-08 12:41:00",8,TRUE,2087
"sBF","2009-10-08 12:41:00",3,TRUE,2088
"AGSDest","2009-10-08 17:59:00",7,TRUE,2089
"integrativeMEdata","2009-10-12 06:46:00",1,TRUE,2090
"nodeHarvest","2009-10-12 13:31:00",7,TRUE,2091
"EvalEst","2009-10-13 08:19:00",7,TRUE,2092
"dse1","2009-10-13 08:20:00",3,TRUE,2093
"dse2","2009-10-13 08:20:00",3,TRUE,2094
"integrativeME","2009-10-14 10:00:00",2,TRUE,2095
"latticedl","2009-10-14 13:13:00",3,TRUE,2096
"sublogo","2009-10-14 13:13:00",2,TRUE,2097
"glmdm","2009-10-14 14:40:00",6,TRUE,2098
"bcv","2009-10-15 10:29:00",2,TRUE,2099
"adaptTest","2009-10-16 10:39:00",1,FALSE,2100
"GLMMarp","2009-10-18 09:17:00",1,TRUE,2101
"R2wd","2009-10-18 09:17:00",5,TRUE,2102
"cudaBayesreg","2009-10-19 17:01:00",14,TRUE,2103
"season","2009-10-20 19:31:00",17,TRUE,2104
"textcat","2009-10-21 15:54:00",16,TRUE,2105
"SAFD","2009-10-23 11:00:00",7,TRUE,2106
"DesignPatterns","2009-10-23 18:05:00",2,TRUE,2107
"esd4all","2009-10-26 19:27:00",2,TRUE,2108
"forensim","2009-10-26 19:27:00",16,TRUE,2109
"nnDiag","2009-10-26 20:51:00",5,TRUE,2110
"Bmix","2009-10-27 07:23:00",6,TRUE,2111
"MTSKNN","2009-10-27 19:17:00",4,TRUE,2112
"ptw","2009-10-27 19:17:00",13,TRUE,2113
"venneuler","2009-10-28 07:49:00",6,TRUE,2114
"SkewHyperbolic","2009-10-28 07:55:00",5,TRUE,2115
"hyperSpec","2009-10-28 17:13:00",15,TRUE,2116
"pedantics","2009-10-29 16:35:00",8,TRUE,2117
"gcolor","2009-10-30 07:47:00",1,TRUE,2118
"BayesQTLBIC","2009-10-30 07:56:00",3,TRUE,2119
"zic","2009-10-30 16:08:00",9,TRUE,2120
"Guerry","2009-10-30 17:56:00",6,TRUE,2121
"stockPortfolio","2009-11-01 16:17:00",3,TRUE,2122
"equate","2009-11-01 17:33:00",17,TRUE,2123
"phylobase","2009-11-01 18:04:00",15,TRUE,2124
"MCMCtGARCH","2009-11-02 07:46:00",1,TRUE,2125
"MCMCtGARCHM","2009-11-02 07:46:00",1,TRUE,2126
"MCMCtNARCH","2009-11-02 07:46:00",1,TRUE,2127
"MaXact","2009-11-03 11:23:00",3,TRUE,2128
"optparse","2009-11-03 11:27:00",17,TRUE,2129
"distrEllipse","2009-11-03 13:49:00",8,TRUE,2130
"MFDF","2009-11-04 07:53:00",1,TRUE,2131
"psychotree","2009-11-04 11:32:00",11,TRUE,2132
"RobLoxBioC","2009-11-04 13:09:00",8,TRUE,2133
"HDMD","2009-11-05 12:34:00",3,TRUE,2134
"SDisc","2009-11-05 19:43:00",8,TRUE,2135
"adephylo","2009-11-05 20:05:00",11,TRUE,2136
"dclone","2009-11-05 20:29:00",22,TRUE,2137
"cusp","2009-11-06 09:17:00",3,TRUE,2138
"Bolstad2","2009-11-06 10:17:00",4,TRUE,2139
"topicmodels","2009-11-06 17:09:00",32,TRUE,2140
"CausalGAM","2009-11-08 10:24:00",4,TRUE,2141
"MortalitySmooth","2009-11-08 10:24:00",9,TRUE,2142
"MNM","2009-11-09 15:40:00",8,TRUE,2143
"Rhh","2009-11-09 15:57:00",3,TRUE,2144
"stringr","2009-11-09 15:57:00",14,TRUE,2145
"r4ss","2009-11-10 10:15:00",23,TRUE,2146
"ebdbNet","2009-11-11 07:42:00",7,TRUE,2147
"nutshell","2009-11-11 07:42:00",4,TRUE,2148
"vegdata","2009-11-11 07:42:00",41,TRUE,2149
"histogram","2009-11-12 16:02:00",5,TRUE,2150
"Sleuth2","2009-11-13 10:42:00",10,TRUE,2151
"HistData","2009-11-13 14:58:00",19,TRUE,2152
"profdpm","2009-11-15 13:51:00",6,TRUE,2153
"BoolNet","2009-11-16 07:44:00",22,TRUE,2154
"mutatr","2009-11-16 07:44:00",3,TRUE,2155
"ibr","2009-11-16 11:10:00",14,TRUE,2156
"plsdof","2009-11-16 13:19:00",13,TRUE,2157
"polySegratio","2009-11-17 17:24:00",5,TRUE,2158
"polySegratioMM","2009-11-17 17:24:00",6,TRUE,2159
"testthat","2009-11-17 19:18:00",28,TRUE,2160
"VPdtw","2009-11-18 07:57:00",7,TRUE,2161
"miniGUI","2009-11-18 14:01:00",4,TRUE,2162
"TGUICore","2009-11-19 16:33:00",9,TRUE,2163
"TGUITeaching","2009-11-19 16:33:00",10,TRUE,2164
"amba","2009-11-20 07:53:00",5,TRUE,2165
"dvfBm","2009-11-22 16:11:00",1,TRUE,2166
"gamlss.add","2009-11-22 16:17:00",16,TRUE,2167
"gamlss.util","2009-11-22 16:17:00",9,TRUE,2168
"highlight","2009-11-22 16:20:00",24,TRUE,2169
"log10","2009-11-22 16:20:00",3,TRUE,2170
"ncvreg","2009-11-22 16:27:00",30,TRUE,2171
"someKfwer","2009-11-22 19:39:00",3,TRUE,2172
"NMF","2009-11-23 19:19:00",28,TRUE,2173
"PBSadmb","2009-11-25 08:29:00",6,TRUE,2174
"twopartqtl","2009-11-25 08:29:00",1,TRUE,2175
"LogitNet","2009-11-25 08:38:00",1,FALSE,2176
"OligoSpecificitySystem","2009-11-26 08:03:00",4,TRUE,2177
"Cprob","2009-11-29 17:22:00",10,TRUE,2178
"formula.tools","2009-11-29 17:23:00",12,TRUE,2179
"crmn","2009-11-30 14:27:00",9,TRUE,2180
"phyloclim","2009-11-30 20:27:00",7,TRUE,2181
"nonrandom","2009-12-01 17:19:00",6,TRUE,2182
"sparcl","2009-12-02 08:08:00",5,TRUE,2183
"extremevalues","2009-12-03 11:43:00",8,TRUE,2184
"datamap","2009-12-03 17:38:00",1,FALSE,2185
"NMFN","2009-12-03 19:28:00",2,TRUE,2186
"mseq","2009-12-04 08:15:00",3,TRUE,2187
"pgfSweave","2009-12-04 08:15:00",12,TRUE,2188
"Boruta","2009-12-06 10:08:00",18,TRUE,2189
"nanop","2009-12-06 10:08:00",8,TRUE,2190
"mecdf","2009-12-06 10:15:00",10,TRUE,2191
"Bergm","2009-12-07 10:53:00",24,TRUE,2192
"doMPI","2009-12-09 08:53:00",6,TRUE,2193
"SDMTools","2009-12-10 19:56:00",11,TRUE,2194
"BoSSA","2009-12-11 07:03:00",15,TRUE,2195
"bibtex","2009-12-11 18:07:00",16,TRUE,2196
"rngWELL","2009-12-11 19:01:00",8,TRUE,2197
"GrassmannOptim","2009-12-13 09:46:00",4,TRUE,2198
"boolfun","2009-12-14 07:46:00",4,TRUE,2199
"openintro","2009-12-14 07:46:00",7,TRUE,2200
"BioStatR","2009-12-14 19:58:00",6,TRUE,2201
"bfast","2009-12-14 19:58:00",6,TRUE,2202
"heavy","2009-12-15 12:33:00",9,TRUE,2203
"UScensus2000","2009-12-16 11:01:00",12,TRUE,2204
"UScensus2000add","2009-12-16 11:02:00",9,TRUE,2205
"UScensus2000cdp","2009-12-16 11:02:00",2,TRUE,2206
"UScensus2000tract","2009-12-16 11:03:00",2,TRUE,2207
"CCP","2009-12-17 17:17:00",2,TRUE,2208
"SampleSizeProportions","2009-12-17 17:17:00",1,FALSE,2209
"batch","2009-12-17 17:17:00",7,TRUE,2210
"SampleSizeMeans","2009-12-18 08:02:00",2,TRUE,2211
"Imap","2009-12-18 15:50:00",4,TRUE,2212
"cubature","2009-12-20 09:34:00",16,TRUE,2213
"WMBrukerParser","2009-12-23 08:28:00",2,TRUE,2214
"r2dRue","2009-12-24 10:42:00",5,TRUE,2215
"RcmdrPlugin.sos","2009-12-26 14:50:00",3,TRUE,2216
"nytR","2009-12-28 10:53:00",1,TRUE,2217
"dcemriS4","2009-12-28 11:33:00",14,TRUE,2218
"micEconAids","2009-12-28 11:33:00",9,TRUE,2219
"miscTools","2009-12-28 11:34:00",11,TRUE,2220
"genefu","2010-01-01 17:51:00",6,TRUE,2221
"xlsx","2010-01-03 11:43:00",20,TRUE,2222
"xlsxjars","2010-01-03 11:43:00",7,TRUE,2223
"asbio","2010-01-04 20:32:00",43,TRUE,2224
"biglars","2010-01-05 10:05:00",3,TRUE,2225
"pyramid","2010-01-06 12:12:00",5,TRUE,2226
"rworldmap","2010-01-06 12:12:00",13,TRUE,2227
"R2Cuba","2010-01-06 15:31:00",11,TRUE,2228
"optpart","2010-01-08 17:04:00",6,TRUE,2229
"HMM","2010-01-10 08:04:00",1,FALSE,2230
"samplesize","2010-01-10 08:04:00",6,TRUE,2231
"scrapeR","2010-01-11 07:42:00",7,TRUE,2232
"GAMens","2010-01-11 11:11:00",7,TRUE,2233
"mvabund","2010-01-14 12:00:00",34,TRUE,2234
"itertools","2010-01-14 15:37:00",2,TRUE,2235
"traitr","2010-01-15 08:50:00",10,TRUE,2236
"logging","2010-01-15 09:17:00",16,TRUE,2237
"epinet","2010-01-17 10:52:00",9,TRUE,2238
"paleoMAS","2010-01-17 10:52:00",3,TRUE,2239
"halp","2010-01-18 13:22:00",3,TRUE,2240
"RPPanalyzer","2010-01-18 16:01:00",13,TRUE,2241
"FunctSNP","2010-01-19 08:00:00",2,TRUE,2242
"SLC","2010-01-19 10:18:00",3,TRUE,2243
"extracat","2010-01-19 18:14:00",16,TRUE,2244
"umlr","2010-01-20 13:11:00",3,TRUE,2245
"mspath","2010-01-21 07:13:00",4,TRUE,2246
"unmarked","2010-01-21 16:28:00",32,TRUE,2247
"SQN","2010-01-22 07:47:00",3,TRUE,2248
"edtdbg","2010-01-22 07:47:00",1,TRUE,2249
"recommenderlab","2010-01-23 10:54:00",16,TRUE,2250
"ROracleUI","2010-01-23 11:05:00",6,TRUE,2251
"lmPerm","2010-01-26 08:26:00",5,TRUE,2252
